"","cidade_bairro","preco","cidade","bairro","cep","tipo","quartos","suites","banheiros","vagas","area_util","area_total","valor_medio_metro","cluster"
"2798","CuritibaBoa Vista",300000,"Curitiba","Boa Vista",82540110,1,3,0,2,1,79,112,0.65680484212823,2
"2799","Campo LargoJardim Itaqui",133999,"Campo Largo","Jardim Itaqui",83604581,1,2,0,1,1,40,40,-0.313131023134622,2
"2800","CuritibaSanta Candida",165000,"Curitiba","Santa Candida",82720000,1,3,0,1,1,58,76,0.879129955283939,2
"2801","CuritibaAgua Verde",279000,"Curitiba","Agua Verde",80620901,1,3,0,3,1,78,108,0.35601609019606,2
"2802","CuritibaBigorrilho",1095000,"Curitiba","Bigorrilho",80730070,1,3,3,4,3,164,301,0.157006899057248,2
"2803","CuritibaCIC",155000,"Curitiba","CIC",81230555,1,2,0,1,1,44,44,-0.267641745007045,2
"2804","CuritibaBigorrilho",490000,"Curitiba","Bigorrilho",80730320,1,2,0,1,1,88,131,0.157006899057248,2
"2805","CuritibaBigorrilho",480000,"Curitiba","Bigorrilho",80730320,1,2,1,2,1,69,99,0.157006899057248,2
"2806","CuritibaAgua Verde",399900,"Curitiba","Agua Verde",80620230,1,3,1,3,3,110,165,0.35601609019606,2
"2807","CuritibaReboucas",280000,"Curitiba","Reboucas",80250190,1,1,1,1,1,25,38,-0.213187797769121,2
"2808","CuritibaCentro",457900,"Curitiba","Centro",80230085,1,2,0,1,1,66,140,0.610945818470473,2
"2809","CuritibaCentro",457900,"Curitiba","Centro",80230085,1,2,0,1,1,66,140,0.610945818470473,2
"2810","CuritibaAgua Verde",3500000,"Curitiba","Agua Verde",80240050,1,4,4,5,4,442,622,0.35601609019606,2
"2811","CuritibaEcoville",431900,"Curitiba","Ecoville",81200100,1,2,1,2,1,70,116,0.155132554627676,2
"2812","CuritibaFazendinha",195000,"Curitiba","Fazendinha",81330320,1,2,0,1,1,57,77,-0.282978625265449,2
"2813","CuritibaCentro",260000,"Curitiba","Centro",80410200,1,1,1,1,1,36,61,0.610945818470473,2
"2814","CuritibaAgua Verde",1140000,"Curitiba","Agua Verde",80240040,1,3,3,5,2,143,256,0.35601609019606,2
"2815","CuritibaAgua Verde",1200000,"Curitiba","Agua Verde",80240060,1,3,3,4,3,132,231,0.35601609019606,2
"2816","CuritibaPortao",249000,"Curitiba","Portao",81070000,1,2,1,2,1,64,90,-0.242681670098644,2
"2817","CuritibaEcoville",550000,"Curitiba","Ecoville",81210050,1,3,1,2,1,80,206,0.155132554627676,2
"2818","CuritibaCabral",2498700,"Curitiba","Cabral",80540400,1,4,4,5,4,287,378,0.120070326886263,2
"2819","CuritibaBatel",1490000,"Curitiba","Batel",80440220,1,1,1,2,2,134,175,-0.166557716180536,2
"2820","CuritibaPortao",180000,"Curitiba","Portao",80610290,1,2,0,1,1,43,69,-0.242681670098644,2
"2821","CuritibaBoa Vista",172000,"Curitiba","Boa Vista",82560440,1,3,0,1,1,50,63,0.65680484212823,2
"2822","CuritibaCIC",209500,"Curitiba","CIC",81280440,1,2,0,1,1,58,78,-0.267641745007045,2
"2823","CuritibaEcoville",900000,"Curitiba","Ecoville",81280332,1,3,3,4,2,122,177,0.155132554627676,2
"2824","CuritibaNovo Mundo",375000,"Curitiba","Novo Mundo",81010330,1,2,1,2,1,66,106,1.40282914299853,2
"2825","CuritibaAgua Verde",495000,"Curitiba","Agua Verde",80620110,1,2,1,2,2,75,140,0.35601609019606,2
"2826","CuritibaVila Izabel",380000,"Curitiba","Vila Izabel",80320050,1,1,0,1,1,47,47,0.774648665651767,2
"2827","CuritibaCentro",620000,"Curitiba","Centro",80060130,1,2,1,2,1,95,120,0.610945818470473,2
"2828","CuritibaPilarzinho",440500,"Curitiba","Pilarzinho",82115000,1,2,2,3,2,88,160,-0.266736033543251,2
"2829","CuritibaCristo Rei",570000,"Curitiba","Cristo Rei",80050380,1,3,1,2,1,77,146,-0.238827454619527,2
"2830","CuritibaCabral",1070000,"Curitiba","Cabral",80035170,1,3,1,2,2,125,164,0.120070326886263,2
"2831","CuritibaAgua Verde",1800000,"Curitiba","Agua Verde",80240031,1,3,3,5,3,181,332,0.35601609019606,2
"2832","CuritibaNovo Mundo",189000,"Curitiba","Novo Mundo",81020720,1,2,0,1,1,65,65,1.40282914299853,2
"2833","ColomboRoca Grande",143500,"Colombo","Roca Grande",83403350,1,3,0,1,0,54,54,-0.311288351711261,2
"2834","CuritibaPortao",290000,"Curitiba","Portao",80330020,1,2,1,2,1,56,56,-0.242681670098644,2
"2835","CuritibaCampina do Siqueira",753743,"Curitiba","Campina do Siqueira",80730230,1,3,1,3,2,114,135,1.3348364186396,2
"2836","CuritibaBacacheri",318888,"Curitiba","Bacacheri",82520760,1,3,1,2,1,82,100,1.12257117600166,2
"2837","CuritibaAlto da Gloria",1450000,"Curitiba","Alto da Gloria",80030230,1,3,3,4,2,169,169,-0.159396553473786,2
"2838","CuritibaCapao Raso",290000,"Curitiba","Capao Raso",81130220,1,2,1,1,1,66,79,-0.2519400733679,2
"2839","CuritibaSanta Felicidade",482500,"Curitiba","Santa Felicidade",82020000,1,3,1,2,1,72,125,-0.201932923245291,2
"2840","CuritibaFazendinha",210000,"Curitiba","Fazendinha",81330550,1,3,0,1,1,57,77,-0.282978625265449,2
"2841","CuritibaEcoville",699000,"Curitiba","Ecoville",81200230,1,3,1,1,2,126,200,0.155132554627676,2
"2842","CuritibaAgua Verde",233800,"Curitiba","Agua Verde",80610300,1,3,1,3,1,84,123,0.35601609019606,2
"2843","CuritibaAlto da Gloria",1300000,"Curitiba","Alto da Gloria",80030130,1,3,0,5,3,170,300,-0.159396553473786,2
"2844","CuritibaNovo Mundo",572389,"Curitiba","Novo Mundo",81010330,1,3,1,2,2,85,153,1.40282914299853,2
"2845","CuritibaAgua Verde",465000,"Curitiba","Agua Verde",80620230,1,2,1,2,1,71,85,0.35601609019606,2
"2846","CuritibaAgua Verde",460000,"Curitiba","Agua Verde",80610090,1,2,1,2,1,80,80,0.35601609019606,2
"2847","CuritibaAlto da XV",2695000,"Curitiba","Alto da XV",80045140,1,4,4,6,4,287,287,-0.195423666746496,2
"2848","CuritibaAgua Verde",890000,"Curitiba","Agua Verde",80610330,1,3,1,2,2,113,170,0.35601609019606,2
"2849","CuritibaAgua Verde",1100000,"Curitiba","Agua Verde",80620180,1,3,3,4,2,164,264,0.35601609019606,2
"2850","CuritibaBatel",598500,"Curitiba","Batel",80240010,1,2,1,1,1,65,89,-0.166557716180536,2
"2851","CuritibaJardim Botanico",695000,"Curitiba","Jardim Botanico",80050380,1,3,2,4,2,123,195,-0.255956782220209,2
"2852","CuritibaBatel",420000,"Curitiba","Batel",80730180,1,3,1,3,1,105,170,-0.166557716180536,2
"2853","CuritibaCIC",330000,"Curitiba","CIC",81280350,1,2,0,1,1,60,85,-0.267641745007045,2
"2854","CuritibaCentro",185000,"Curitiba","Centro",80020280,1,1,0,1,0,30,47,0.610945818470473,2
"2855","CuritibaCapao Raso",361032,"Curitiba","Capao Raso",81130000,1,2,0,1,1,59,65,-0.2519400733679,2
"2856","CuritibaBatel",445000,"Curitiba","Batel",80420150,1,3,1,2,1,100,100,-0.166557716180536,2
"2857","CuritibaCentro Civico",258000,"Curitiba","Centro Civico",80530000,1,1,1,1,0,35,57,-0.174155988148738,2
"2858","CuritibaAlto da Gloria",790000,"Curitiba","Alto da Gloria",80060272,1,2,1,3,2,231,339,-0.159396553473786,2
"2859","CuritibaAgua Verde",480000,"Curitiba","Agua Verde",80610145,1,3,1,3,2,97,118,0.35601609019606,2
"2860","CuritibaAgua Verde",1590000,"Curitiba","Agua Verde",80620240,1,4,2,5,3,188,305,0.35601609019606,2
"2861","CuritibaBigorrilho",580000,"Curitiba","Bigorrilho",80730070,1,3,1,2,2,95,95,0.157006899057248,2
"2862","CuritibaBigorrilho",550000,"Curitiba","Bigorrilho",80730070,1,2,1,3,2,112,197,0.157006899057248,2
"2863","CuritibaBatel",1399000,"Curitiba","Batel",80240130,1,3,2,3,3,211,350,-0.166557716180536,2
"2864","CuritibaJardim Botanico",370000,"Curitiba","Jardim Botanico",80060090,1,3,1,2,1,84,114,-0.255956782220209,2
"2865","CuritibaBoa Vista",332733,"Curitiba","Boa Vista",82650505,1,3,1,2,2,83,83,0.65680484212823,2
"2866","CuritibaCentro",1180000,"Curitiba","Centro",80250030,1,3,1,2,3,114,114,0.610945818470473,2
"2867","CuritibaAgua Verde",1340000,"Curitiba","Agua Verde",80250120,1,3,3,4,2,133,210,0.35601609019606,2
"2868","CuritibaAgua Verde",575000,"Curitiba","Agua Verde",80620150,1,3,1,2,2,88,207,0.35601609019606,2
"2869","CuritibaAgua Verde",1470000,"Curitiba","Agua Verde",80240020,1,3,1,3,4,170,170,0.35601609019606,2
"2870","CuritibaCristo Rei",890000,"Curitiba","Cristo Rei",80050380,1,4,1,3,2,171,263,-0.238827454619527,2
"2871","CuritibaCabral",1720000,"Curitiba","Cabral",80035060,1,4,2,4,3,192,192,0.120070326886263,2
"2872","CuritibaSanta Felicidade",419400,"Curitiba","Santa Felicidade",82010340,1,3,1,2,2,71,94,-0.201932923245291,2
"2873","CuritibaCentro",180000,"Curitiba","Centro",80010080,1,1,0,1,0,31,45,0.610945818470473,2
"2874","CuritibaEcoville",1244700,"Curitiba","Ecoville",81200100,1,3,3,4,3,163,278,0.155132554627676,2
"2875","CuritibaCentro",425000,"Curitiba","Centro",82840270,1,2,1,2,1,70,121,0.610945818470473,2
"2876","CuritibaMerces",761900,"Curitiba","Merces",80420190,1,2,2,2,2,87,169,-0.218963178289305,2
"2877","CuritibaCristo Rei",748000,"Curitiba","Cristo Rei",80050470,1,3,1,3,2,113,125,-0.238827454619527,2
"2878","CuritibaBoa Vista",250000,"Curitiba","Boa Vista",82560435,1,2,1,1,1,62,100,0.65680484212823,2
"2879","CuritibaPinheirinho",225000,"Curitiba","Pinheirinho",81820020,1,3,1,2,1,61,73,1.33557532857388,2
"2880","CuritibaEcoville",2080000,"Curitiba","Ecoville",81200100,1,4,4,4,4,266,429,0.155132554627676,2
"2881","CuritibaSao Francisco",156000,"Curitiba","Sao Francisco",80410110,1,1,0,1,0,25,37,-0.24226739681469,2
"2882","CuritibaPortao",355000,"Curitiba","Portao",80330000,1,2,1,2,1,75,99,-0.242681670098644,2
"2883","CuritibaCampina do Siqueira",375000,"Curitiba","Campina do Siqueira",80740310,1,2,1,2,2,69,69,1.3348364186396,2
"2884","CuritibaSao Francisco",289500,"Curitiba","Sao Francisco",80410060,1,3,0,2,0,103,103,-0.24226739681469,2
"2885","CuritibaCristo Rei",773300,"Curitiba","Cristo Rei",80050470,1,3,1,3,2,113,218,-0.238827454619527,2
"2886","CuritibaTingui",195400,"Curitiba","Tingui",82620230,1,2,0,1,1,43,62,2.76747025686138,2
"2887","CuritibaGuaira",389000,"Curitiba","Guaira",80630030,1,3,1,2,2,78,78,-0.250061882655887,2
"2888","CuritibaJuveve",2020000,"Curitiba","Juveve",80030400,1,3,3,4,4,208,431,1.72174867170529,1
"2889","Campo LargoBom Jesus",142000,"Campo Largo","Bom Jesus",83601390,1,2,0,1,1,47,72,-0.326478440756227,2
"2890","CuritibaBigorrilho",129000,"Curitiba","Bigorrilho",80730000,1,1,0,1,0,33,50,0.157006899057248,2
"2891","CuritibaPortao",842569,"Curitiba","Portao",80610001,1,3,1,3,2,129,190,-0.242681670098644,2
"2892","CuritibaXaxim",279000,"Curitiba","Xaxim",81710000,1,3,1,1,1,69,79,-0.281937265951283,2
"2893","CuritibaAgua Verde",409000,"Curitiba","Agua Verde",80610070,1,2,1,2,1,67,115,0.35601609019606,2
"2894","CuritibaVila Izabel",638000,"Curitiba","Vila Izabel",80320210,1,3,1,3,2,103,139,0.774648665651767,2
"2895","CuritibaVila Izabel",295000,"Curitiba","Vila Izabel",80320270,1,2,0,2,1,73,138,0.774648665651767,2
"2896","CuritibaJardim das Americas",198000,"Curitiba","Jardim das Americas",81520090,1,1,0,1,0,30,41,-0.208325734575518,2
"2897","CuritibaBigorrilho",870000,"Curitiba","Bigorrilho",80430000,1,3,1,2,2,133,210,0.157006899057248,2
"2898","CuritibaBigorrilho",550000,"Curitiba","Bigorrilho",80730030,1,2,1,2,2,112,197,0.157006899057248,2
"2899","CuritibaAgua Verde",850000,"Curitiba","Agua Verde",80610330,1,4,1,3,2,113,132,0.35601609019606,2
"2900","CuritibaPortao",608000,"Curitiba","Portao",80610280,1,2,1,2,2,105,165,-0.242681670098644,2
"2901","CuritibaAgua Verde",796000,"Curitiba","Agua Verde",80240210,1,3,1,3,2,137,210,0.35601609019606,2
"2902","CuritibaAgua Verde",700000,"Curitiba","Agua Verde",80240190,1,3,1,4,2,141,215,0.35601609019606,2
"2903","CuritibaChampagnat",899000,"Curitiba","Champagnat",80703360,1,3,3,4,3,157,297,-0.19438350623857,2
"2904","CuritibaCristo Rei",225000,"Curitiba","Cristo Rei",80050270,1,1,0,1,1,45,57,-0.238827454619527,2
"2905","CuritibaCapao Raso",240000,"Curitiba","Capao Raso",81312090,1,3,1,1,1,63,73,-0.2519400733679,2
"2906","CuritibaCapao Raso",295674,"Curitiba","Capao Raso",81110070,1,2,0,1,1,55,68,-0.2519400733679,2
"2907","CuritibaVila Izabel",630297,"Curitiba","Vila Izabel",80320010,1,2,1,2,2,71,138,0.774648665651767,2
"2908","CuritibaCristo Rei",550000,"Curitiba","Cristo Rei",80050210,1,3,1,3,1,125,153,-0.238827454619527,2
"2909","CuritibaGuaira",289900,"Curitiba","Guaira",80630280,1,3,1,2,1,68,68,-0.250061882655887,2
"2910","CuritibaAgua Verde",3450000,"Curitiba","Agua Verde",80240020,1,4,4,5,4,330,470,0.35601609019606,2
"2911","CuritibaBigorrilho",220000,"Curitiba","Bigorrilho",80730030,1,1,0,1,0,36,45,0.157006899057248,2
"2912","CuritibaCristo Rei",3500000,"Curitiba","Cristo Rei",80050470,1,4,4,7,4,380,602,-0.238827454619527,2
"2913","CuritibaJardim Botanico",847700,"Curitiba","Jardim Botanico",80210170,1,4,3,3,2,143,268,-0.255956782220209,2
"2914","CuritibaBoa Vista",326008,"Curitiba","Boa Vista",82650505,1,3,1,2,2,83,137,0.65680484212823,2
"2915","CuritibaNovo Mundo",335000,"Curitiba","Novo Mundo",81050310,1,2,1,1,1,58,89,1.40282914299853,2
"2916","CuritibaLindoia",239000,"Curitiba","Lindoia",81010090,1,2,0,1,1,57,97,-0.271133230951442,2
"2917","CuritibaAgua Verde",1600000,"Curitiba","Agua Verde",80240030,1,4,3,5,3,181,181,0.35601609019606,2
"2918","CuritibaPortao",320000,"Curitiba","Portao",80610280,1,3,1,2,1,64,103,-0.242681670098644,2
"2919","CuritibaChampagnat",1230000,"Curitiba","Champagnat",80730440,1,4,2,5,2,180,289,-0.19438350623857,2
"2920","CuritibaChampagnat",995381,"Curitiba","Champagnat",80730360,1,3,1,2,1,117,117,-0.19438350623857,2
"2921","CuritibaSanta Felicidade",578000,"Curitiba","Santa Felicidade",82400000,1,2,1,3,2,115,115,-0.201932923245291,2
"2922","CuritibaVila Izabel",990000,"Curitiba","Vila Izabel",80320050,1,3,1,2,2,188,188,0.774648665651767,2
"2923","CuritibaVila Izabel",599000,"Curitiba","Vila Izabel",80320230,1,3,1,2,2,103,103,0.774648665651767,2
"2924","CuritibaAgua Verde",277500,"Curitiba","Agua Verde",80620080,1,3,0,2,1,83,103,0.35601609019606,2
"2925","CuritibaBatel",1240000,"Curitiba","Batel",80220100,1,2,2,4,2,119,220,-0.166557716180536,2
"2926","CuritibaBoa Vista",709385,"Curitiba","Boa Vista",82540093,1,3,1,2,2,106,182,0.65680484212823,2
"2927","CuritibaAgua Verde",1190000,"Curitiba","Agua Verde",80620180,1,3,3,5,2,164,258,0.35601609019606,2
"2928","CuritibaCIC",169900,"Curitiba","CIC",80181350,1,2,1,2,1,63,64,-0.267641745007045,2
"2929","CuritibaCristo Rei",699000,"Curitiba","Cristo Rei",80050380,1,3,2,3,2,122,192,-0.238827454619527,2
"2930","CuritibaCapao Raso",223000,"Curitiba","Capao Raso",81130260,1,3,0,1,1,60,80,-0.2519400733679,2
"2931","CuritibaVila Izabel",610000,"Curitiba","Vila Izabel",80320000,1,3,1,2,2,107,107,0.774648665651767,2
"2932","CuritibaCIC",165000,"Curitiba","CIC",81310020,1,3,0,1,0,51,54,-0.267641745007045,2
"2933","CuritibaAgua Verde",662500,"Curitiba","Agua Verde",80610130,1,3,1,3,2,122,194,0.35601609019606,2
"2934","CuritibaVila Izabel",410000,"Curitiba","Vila Izabel",80320050,1,3,1,2,1,91,121,0.774648665651767,2
"2935","CuritibaEcoville",2700000,"Curitiba","Ecoville",81210000,1,4,4,7,4,370,520,0.155132554627676,2
"2936","CuritibaHauer",339000,"Curitiba","Hauer",81630180,1,3,1,2,1,72,114,-0.269432206175456,2
"2937","CuritibaBoa Vista",709385,"Curitiba","Boa Vista",82540093,1,3,1,2,2,106,182,0.65680484212823,2
"2938","CuritibaEcoville",700000,"Curitiba","Ecoville",81200452,1,3,1,2,2,132,132,0.155132554627676,2
"2939","CuritibaPortao",630000,"Curitiba","Portao",80610330,1,3,1,2,1,87,132,-0.242681670098644,2
"2940","CuritibaCentro",235000,"Curitiba","Centro",80250200,1,1,1,1,1,26,37,0.610945818470473,2
"2941","CuritibaAgua Verde",2950000,"Curitiba","Agua Verde",80240050,1,4,3,6,4,442,506,0.35601609019606,2
"2942","PinhaisJardim Claudia",240000,"Pinhais","Jardim Claudia",83326670,1,2,1,2,1,60,78,-0.264755742511209,2
"2943","CuritibaBatel",996109,"Curitiba","Batel",80420160,1,3,3,4,2,132,132,-0.166557716180536,2
"2944","CuritibaJuveve",1885000,"Curitiba","Juveve",80035010,1,4,3,4,3,268,268,1.72174867170529,1
"2945","CuritibaCentro",208500,"Curitiba","Centro",80060100,1,1,0,1,0,26,26,0.610945818470473,2
"2946","CuritibaCampina do Siqueira",270000,"Curitiba","Campina do Siqueira",80730230,1,1,0,1,1,46,46,1.3348364186396,2
"2947","CuritibaAhu",1250000,"Curitiba","Ahu",80540180,1,4,2,5,3,188,388,1.62452243712246,1
"2948","CuritibaCentro",181900,"Curitiba","Centro",80410120,1,1,0,1,0,58,72,0.610945818470473,2
"2949","CuritibaEcoville",1250000,"Curitiba","Ecoville",81210000,1,3,3,5,4,203,339,0.155132554627676,2
"2950","CuritibaCabral",326200,"Curitiba","Cabral",80035220,1,2,1,2,1,60,78,0.120070326886263,2
"2951","CuritibaBacacheri",265000,"Curitiba","Bacacheri",82515396,1,1,0,1,1,68,89,1.12257117600166,2
"2952","CuritibaPortao",185000,"Curitiba","Portao",80630010,1,1,1,1,0,33,43,-0.242681670098644,2
"2953","CuritibaSanta Candida",328900,"Curitiba","Santa Candida",82650000,1,3,1,3,2,78,93,0.879129955283939,2
"2954","CuritibaCapao Raso",210000,"Curitiba","Capao Raso",81110180,1,2,0,1,1,59,94,-0.2519400733679,2
"2955","CuritibaBatel",975550,"Curitiba","Batel",80240440,1,3,3,4,1,121,217,-0.166557716180536,2
"2956","CuritibaBacacheri",250000,"Curitiba","Bacacheri",82515396,1,2,0,1,1,54,72,1.12257117600166,2
"2957","CuritibaAgua Verde",470000,"Curitiba","Agua Verde",80620060,1,3,1,2,1,88,110,0.35601609019606,2
"2958","CuritibaBatel",1490000,"Curitiba","Batel",80420170,1,2,2,3,4,125,279,-0.166557716180536,2
"2959","CuritibaAgua Verde",493488,"Curitiba","Agua Verde",80610090,1,2,1,2,2,79,130,0.35601609019606,2
"2960","CuritibaBatel",570000,"Curitiba","Batel",80320070,1,3,1,3,2,99,113,-0.166557716180536,2
"2961","CuritibaJuveve",1500000,"Curitiba","Juveve",80040100,1,3,3,5,3,164,293,1.72174867170529,1
"2962","CuritibaVila Izabel",648168,"Curitiba","Vila Izabel",80320230,1,3,1,2,2,103,187,0.774648665651767,2
"2963","CuritibaCabral",430000,"Curitiba","Cabral",80035230,1,3,1,2,2,80,80,0.120070326886263,2
"2964","CuritibaChampagnat",299000,"Curitiba","Champagnat",80740310,1,1,0,1,1,44,69,-0.19438350623857,2
"2965","CuritibaCentro",150000,"Curitiba","Centro",80060140,1,1,0,1,0,19,31,0.610945818470473,2
"2966","CuritibaJardim das Americas",8970000,"Curitiba","Jardim das Americas",81540260,1,13,6,11,5,1680,1680,-0.208325734575518,2
"2967","CuritibaPortao",265000,"Curitiba","Portao",81070000,1,3,1,2,1,62,75,-0.242681670098644,2
"2968","CuritibaBatel",490000,"Curitiba","Batel",80240460,1,3,1,2,1,84,128,-0.166557716180536,2
"2969","CuritibaJuveve",979979,"Curitiba","Juveve",80040110,1,3,1,4,2,134,220,1.72174867170529,1
"2970","CuritibaCentro Civico",220000,"Curitiba","Centro Civico",80530230,1,1,0,1,1,37,72,-0.174155988148738,2
"2971","CuritibaCentro",2050000,"Curitiba","Centro",80060030,1,3,3,5,4,334,513,0.610945818470473,2
"2972","CuritibaCabral",2850000,"Curitiba","Cabral",80040352,1,4,4,5,4,257,458,0.120070326886263,2
"2973","CuritibaEcoville",1390000,"Curitiba","Ecoville",80740050,1,4,2,3,3,186,296,0.155132554627676,2
"2974","CuritibaCabral",995000,"Curitiba","Cabral",80035030,1,3,1,4,2,125,181,0.120070326886263,2
"2975","CuritibaBoa Vista",709385,"Curitiba","Boa Vista",82540093,1,3,1,2,2,106,182,0.65680484212823,2
"2976","CuritibaCristo Rei",187000,"Curitiba","Cristo Rei",80050270,1,1,0,1,0,45,57,-0.238827454619527,2
"2977","CuritibaCabral",550000,"Curitiba","Cabral",80035260,1,3,1,2,2,75,156,0.120070326886263,2
"2978","CuritibaMerces",1290000,"Curitiba","Merces",80430060,1,3,1,3,2,152,236,-0.218963178289305,2
"2979","CuritibaEcoville",1050000,"Curitiba","Ecoville",81200100,1,3,1,4,2,144,235,0.155132554627676,2
"2980","CuritibaBigorrilho",980000,"Curitiba","Bigorrilho",80430120,1,3,1,3,2,150,185,0.157006899057248,2
"2981","CuritibaBigorrilho",569000,"Curitiba","Bigorrilho",80730070,1,3,1,3,2,95,141,0.157006899057248,2
"2982","CuritibaVila Izabel",160000,"Curitiba","Vila Izabel",80320220,1,1,0,1,0,36,42,0.774648665651767,2
"2983","CuritibaFazendinha",240000,"Curitiba","Fazendinha",81320086,1,3,1,2,1,61,96,-0.282978625265449,2
"2984","CuritibaMossungue",940000,"Curitiba","Mossungue",81200100,1,2,1,2,2,167,240,5.5332818212284,1
"2985","CuritibaCentro",230000,"Curitiba","Centro",80230090,1,3,0,1,0,111,111,0.610945818470473,2
"2986","CuritibaMerces",362000,"Curitiba","Merces",80430210,1,1,0,1,0,50,70,-0.218963178289305,2
"2987","CuritibaVila Izabel",220000,"Curitiba","Vila Izabel",80320040,1,2,0,1,1,47,79,0.774648665651767,2
"2988","CuritibaEcoville",850000,"Curitiba","Ecoville",81280330,1,4,2,5,3,166,211,0.155132554627676,2
"2989","CuritibaCapao Raso",190000,"Curitiba","Capao Raso",81110410,1,2,0,1,1,45,55,-0.2519400733679,2
"2990","CuritibaCentro",149000,"Curitiba","Centro",80010020,1,1,1,1,0,27,27,0.610945818470473,2
"2991","CuritibaNovo Mundo",670000,"Curitiba","Novo Mundo",81010330,1,2,1,2,2,112,130,1.40282914299853,2
"2992","CuritibaSanto Inacio",980000,"Curitiba","Santo Inacio",82010340,1,2,2,4,2,163,201,-0.186389078658246,2
"2993","CuritibaBatel",620000,"Curitiba","Batel",80420150,1,2,1,2,2,71,148,-0.166557716180536,2
"2994","CuritibaTingui",211150,"Curitiba","Tingui",82620230,1,2,0,1,1,44,44,2.76747025686138,2
"2995","CuritibaCentro",470000,"Curitiba","Centro",80010100,1,2,1,2,1,70,122,0.610945818470473,2
"2996","CuritibaCapao Raso",330000,"Curitiba","Capao Raso",81110110,1,2,0,1,1,66,97,-0.2519400733679,2
"2997","CuritibaPortao",230000,"Curitiba","Portao",80610280,1,2,1,2,1,56,99,-0.242681670098644,2
"2998","CuritibaCentro",430000,"Curitiba","Centro",80420080,1,3,0,1,0,123,123,0.610945818470473,2
"2999","CuritibaBatel",480000,"Curitiba","Batel",80430200,1,3,1,2,1,71,89,-0.166557716180536,2
"3000","CuritibaParolin",587900,"Curitiba","Parolin",80220051,1,3,1,2,2,77,155,-0.269743261926172,2
"3001","CuritibaCajuru",275000,"Curitiba","Cajuru",82900250,1,2,0,1,1,50,107,-0.265348004946388,2
"3002","CuritibaBoa Vista",750000,"Curitiba","Boa Vista",82540050,1,3,1,2,2,104,198,0.65680484212823,2
